회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),연구개발비(IFRS),매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
(주)넥센,005720,2019/12,6050,39.02,27.05,0.77,0.54,14.33,9.94,1.24,0.86,13.2,1.98,651025593,11175516,27824923,199554,352221398,17660496
(주)넥센,005720,2020/12,4630,18.08,8.58,0.61,0.29,11.54,5.48,0.99,0.47,8.28,3.36,686411169,19440471,24649765,140399,353361362,22953224
(주)넥센,005720,2021/12,4560,11.97,8.9,0.54,0.4,37.19,27.65,0.63,0.47,7.51,4.51,724981151,26877639,29037082,218722,507420580,26175811
(주)넥센,005720,2022/12,4105,9.52,6.04,0.48,0.3,5.58,3.54,0.4,0.26,5.26,5.05,736767227,31223584,32308459,232438,737876931,30653869
(주)노루페인트,090350,2017/12,8680,9.79,7.9,0.73,0.59,6.3,5.08,0.41,0.33,8.44,7.37,541017214,20214700,78585114,0,479767969,23356917
(주)노루페인트,090350,2018/12,8230,18.29,10.44,0.94,0.54,14.68,8.38,0.49,0.28,9.7,5.03,555644322,14431267,83037050,0,537142428,17757071
(주)노루페인트,090350,2019/12,8150,12.92,7.86,0.69,0.42,4.38,2.66,0.36,0.22,7.13,5.26,570495808,15600123,90929499,756975,564410946,23797424
(주)노루페인트,090350,2020/12,9910,19.84,8.09,0.76,0.31,6.69,2.73,0.4,0.16,7.73,3.7,598656694,11295081,89673049,444578,555014018,21960797
(주)노루페인트,090350,2021/12,14900,34.53,17.74,1.16,0.59,18.33,9.42,0.53,0.27,13.37,3.22,600505458,9986837,84019064,350445,646952921,15632511
(주)노루페인트,090350,2022/12,7740,42.29,20.14,1.04,0.5,8.9,4.24,0.47,0.22,6.77,2.37,593723438,7428246,88294242,396027,667825639,18091323
(주)노루홀딩스,000320,2017/12,16100,19.91,14.53,0.88,0.64,11.74,8.57,6.14,4.48,8.84,4.35,360020678,13031523,16026822,18465,42261655,26234833
(주)노루홀딩스,000320,2018/12,12250,44.17,29.98,0.76,0.52,30.16,20.47,6.9,4.68,11.43,1.67,359065830,5080181,15847958,106525,32516984,16669027
(주)노루홀딩스,000320,2019/12,12500,54.38,37.7,0.65,0.45,9.24,6.4,6.4,4.44,13.4,1.16,358530733,3506339,15165287,117961,29788835,14623548
(주)노루홀딩스,000320,2020/12,10950,56.27,26.97,0.6,0.29,31.13,14.92,9.19,4.4,26.14,1.03,363715906,3113352,13192157,106775,19068606,5876449
(주)노루홀딩스,000320,2021/12,12750,41.87,24.62,0.8,0.47,25.64,15.07,10.75,6.32,22.9,1.85,365514372,5584240,13576022,118485,21744240,8168218
(주)노루홀딩스,000320,2022/12,9970,6.98,4.03,0.71,0.41,68.99,39.8,11.39,6.57,28.84,10.28,393560433,32682825,15186309,301539,20027915,4841606
(주)녹십자,006280,2017/12,226000,52.28,29.23,3.02,1.69,61.65,34.47,2.61,1.46,25.59,5.44,1575759046,54766059,235455613,96814000,1098478748,78818223
(주)녹십자,006280,2018/12,136000,63.39,29.14,3.17,1.45,248.74,114.33,2.66,1.22,22.78,4.59,1580579529,47932741,246252646,104707000,1141422783,46310812
(주)녹십자,006280,2019/12,132500,156.93,95.64,1.95,1.19,43.51,26.52,1.62,0.99,24.85,1.12,1742374171,11840904,267807744,103108000,1146093542,41861116
(주)녹십자,006280,2020/12,406000,99.66,21.36,5.36,1.15,108.47,23.25,4.33,0.93,63.52,4.96,1862558929,53297023,316430000,113053000,1227760622,42023640
(주)녹십자,006280,2021/12,218000,44.46,17.56,5.73,2.26,53.42,21.1,5.37,2.12,29.05,12.16,1925626161,141400531,338928394,112742000,1170305442,60178108
(주)녹십자,006280,2022/12,129500,48.31,24.42,2.4,1.21,31.77,16.06,2.11,1.07,17.22,4.39,1943161484,54307547,339939469,127958000,1244928840,70305248
(주)녹십자홀딩스,005250,2017/12,39250,105.34,51.04,3.79,1.83,35.4,17.15,18.79,9.1,64.85,3.55,958660032,20576338,84402115,0,115366471,30964356
(주)녹십자홀딩스,005250,2018/12,25100,111.48,52.56,3.82,1.8,36.41,17.17,15.53,7.32,39.11,3.33,993043941,19510510,104661886,0,140083966,35422080
(주)녹십자홀딩스,005250,2019/12,22250,48.04,30.99,2.33,1.51,39.41,25.43,21.2,13.68,42.38,4.76,928991658,28053008,36058856,0,63553295,27494439
(주)녹십자홀딩스,005250,2020/12,41500,48.68,14.36,4.06,1.2,52.2,15.4,31.13,9.18,51.81,8.21,1080663927,50375737,37471246,0,78784539,41313292
(주)녹십자홀딩스,005250,2021/12,27150,78.21,33.55,4.43,1.9,78.83,33.81,37.73,16.18,40.98,5.55,1066673355,35663003,38332838,0,73934407,35601569
(주)녹십자홀딩스,005250,2022/12,17000,90.36,45.95,2.31,1.17,126.92,64.54,21.81,11.09,39.28,2.47,1082659486,16119638,40549493,0,66770118,26220626
(주)농심,004370,2017/12,354000,28.75,21.91,1.28,0.98,27.79,21.17,1.25,0.95,15.12,4.42,2317377704,80387196,494147220,5214038,1855364121,76061851
(주)농심,004370,2018/12,254500,28.9,17,1.18,0.69,20.64,12.14,1.18,0.69,11.65,4.04,2406700249,75665004,428868833,4567456,1857814054,66943481
(주)농심,004370,2019/12,240500,34.54,23.46,1.04,0.7,14.61,9.92,1.02,0.69,12.27,2.95,2496940454,56271705,447262864,4814902,1905694049,49347259
(주)농심,004370,2020/12,300000,26.32,14.59,1.26,0.7,13.3,7.37,1.16,0.64,10.75,4.76,2494167664,92786550,468952196,4340586,2105700159,90365893
(주)농심,004370,2021/12,318500,29.46,23.13,1.05,0.83,15.15,11.9,1,0.78,14.43,3.54,2544772941,71120815,487001573,4526824,2102582223,62341126
(주)농심,004370,2022/12,357000,28.69,20.69,1.07,0.77,17.39,12.54,0.92,0.67,16.23,3.72,2687384597,77166011,522674657,5238313,2395960802,63302715
(주)농심홀딩스,072710,2017/12,114500,27.99,20.51,1.17,0.86,48.14,35.28,32.92,24.12,38.64,4.16,576908147,22453722,4629052,0,19090280,14461228
(주)농심홀딩스,072710,2018/12,69900,39.64,21.84,1.01,0.56,40.3,22.2,30.2,16.64,25.53,2.52,581585726,13805396,4292065,0,18121130,13829065
(주)농심홀딩스,072710,2019/12,78500,41.44,31.43,0.78,0.59,29.2,22.15,23.21,17.61,28.43,1.84,586483055,10150816,4364257,0,18121130,13756873
(주)농심홀딩스,072710,2020/12,77400,27.67,18.66,0.74,0.5,27.05,18.24,21.04,14.18,24.8,2.64,561730953,14666480,4882527,0,19291130,14408603
(주)농심홀딩스,072710,2021/12,75800,31.27,25.65,0.75,0.61,33.96,27.85,21.25,17.43,26.6,2.35,564715220,13110203,6119748,0,19291130,13171382
(주)농심홀딩스,072710,2022/12,66500,28.74,21.48,0.66,0.49,22.59,16.89,18.02,13.47,19.63,2.24,571596295,12587821,4393857,0,20071130,15677273
(주)다우기술,023590,2017/12,19250,48.24,33.86,2.21,1.55,40.35,28.32,5.83,4.09,38.36,4.45,705654329,21994321,15747399,1922514,181903766,20671803
(주)다우기술,023590,2018/12,18850,36.72,24.1,2.44,1.6,23.76,15.6,6.38,4.19,24.9,6.59,753409272,33414490,13880942,2275221,192269486,33274549
(주)다우기술,023590,2019/12,19000,30.1,21.37,2.12,1.51,22.18,15.75,5.07,3.6,20.96,7.09,784889266,37261552,15138500,2437710,221308508,40013006
(주)다우기술,023590,2020/12,21900,30.67,13.39,2.17,0.95,19.27,8.42,4.82,2.11,19.3,7.08,973711850,38692528,15815437,2346183,246162182,44293820
(주)다우기술,023590,2021/12,22800,21.7,15.6,2.38,1.71,18.95,13.62,4.88,3.51,20.27,10.66,1052107489,61403116,23798851,4048060,272897095,46219840
(주)다우기술,023590,2022/12,19200,14.09,10.09,1.78,1.27,11.17,7.99,3.48,2.49,16.06,12.14,1139873834,74491976,25321286,3260090,301413316,53297763
(주)다이나믹디자인,145210,2017/12,2010,0,0,6.72,1.77,192.41,50.7,2.07,0.54,18.72,-110.46,176546112,-84213945,24296199,504675,100374133,-531484
(주)다이나믹디자인,145210,2018/12,2990,0,0,33.08,10.4,29.36,9.23,2.51,0.79,0,-145.93,134387418,-29176750,21636563,573093,75650210,-11996371
(주)다이나믹디자인,145210,2019/12,2990,0,0,18.43,18.43,0,0,1.49,1.49,68.85,-31.62,121054302,-2033377,12743026,684143,59017636,-3455636
(주)다이나믹디자인,145210,2020/12,567,0,0,4.36,0.73,0,0,5.27,0.88,0,-115.9,118202200,-33301958,12639770,825358,42506006,-7247713
(주)다이나믹디자인,145210,2021/12,499,0,0,4.05,1.71,0,0,6.04,2.54,0,-33.27,98713688,-15451887,12489476,433887,27513392,-15655496
(주)다이나믹디자인,145210,2022/12,3590,0,0,17.21,0.19,0,0,27.2,0.3,0,-143.84,80697224,-65000766,19332583,386613,31113110,-14914964
(주)대교,019680,2017/12,8200,22.29,20.19,1.43,1.3,9.41,8.52,1.2,1.09,9.84,6.09,822144545,40696993,89153175,0,756770280,47096527
(주)대교,019680,2018/12,6700,46.94,33.56,1.53,1.09,14.53,10.39,1.29,0.93,10.85,2.95,797454116,19454258,83773197,0,705493709,26215073
(주)대교,019680,2019/12,6100,38.71,33.17,1.21,1.04,9.68,8.29,1.03,0.88,7.47,2.92,880942323,18613135,80905543,0,700272153,29083275
(주)대교,019680,2020/12,3685,0,0,1.35,0.59,17.62,7.75,1.23,0.54,9.15,-4.96,791624807,-29816136,80701828,0,586646476,-13441790
(주)대교,019680,2021/12,3895,0,0,1.25,0.74,13.45,7.92,1.06,0.62,13.26,-8.55,736567687,-46668051,88112527,0,593165825,-18647036
(주)대교,019680,2022/12,2615,0,0,1.12,0.58,8.07,4.19,0.73,0.38,30.05,-29.43,594879015,-135339017,103437435,0,589098718,-36853960
(주)대구백화점,006370,2017/03,13100,0,0,0.43,0.38,0,0,1.19,1.05,0,-1.57,464408617,-5756861,92055337,0,130249331,-8605850
(주)대구백화점,006370,2018/12,8800,0,0,0.42,0.29,0,0,1.28,0.88,0,-6.05,457145121,-19611382,80872085,0,106226540,-14496884
(주)대구백화점,006370,2019/12,5990,0,0,0.48,0.18,0,0,1.51,0.55,0,-5.97,430164271,-18649054,74539569,0,95646536,-15782976
(주)대구백화점,006370,2020/12,9140,0,0,0.46,0.15,0,0,1.58,0.51,0,-4.97,423699624,-14738301,65803737,0,85152399,-19057158
(주)대구백화점,006370,2021/12,11650,0,0,0.68,0.29,0,0,2.56,1.07,0,-0.98,407470404,-2821766,61809219,0,75954896,-19392833
(주)대구백화점,006370,2022/12,9820,0,0,0.55,0.36,0,0,2.09,1.36,0,-5.22,399527018,-14476356,55231170,0,70060517,-17617255
(주)대덕,008060,2017/12,9860,17.27,10.91,1.22,0.77,8.92,5.63,1.2,0.76,6.46,7.22,607099316,35608234,23621043,302836,512147273,30578170
(주)대덕,008060,2018/12,9100,1.93,1.37,0.53,0.38,14.93,10.6,0.85,0.61,8.74,34.98,1122348046,262339311,20406433,307573,590731702,34916646
(주)대덕,008060,2019/12,10450,16.05,10.6,1.08,0.71,6.2,4.09,1.02,0.68,6.41,6.7,1185884791,67614733,43221389,688955,1060557644,51828246
(주)대덕,008060,2020/12,6980,10.6,5.69,1.63,0.88,20.88,11.21,148.8,79.87,8.95,10.31,543387836,81278346,4531289,0,5792605,1261315
(주)대덕,008060,2021/12,8060,33.7,21.65,0.67,0.43,38.1,24.47,25.69,16.5,36.18,1.96,540933464,10573595,6369758,0,13868572,7498814
(주)대덕,008060,2022/12,6210,0,0,0.57,0.4,52.29,36.66,14.27,10.01,33.04,-1.39,523823895,-7395733,13961181,0,20243117,6281936
(주)대동,000490,2017/12,9600,60.22,35.11,1.55,0.9,6.76,3.94,0.58,0.34,14.98,2.36,558502937,4393140,74814748,3564642,453491142,7907623
(주)대동,000490,2018/12,5180,0,0,1.67,0.71,8.82,3.76,0.58,0.25,17.51,-2,551959996,-3673804,80046474,4945433,475866754,-750144
(주)대동,000490,2019/12,5680,0,0,1.18,0.6,3.78,1.92,0.3,0.15,8.94,-4.72,550191361,-8269951,123983569,8258972,620447655,17928942
(주)대동,000490,2020/12,6820,15.58,4.99,0.88,0.28,8.5,2.72,0.33,0.11,9.81,6.46,657149258,13429077,95174220,8185161,637484640,18133395
(주)대동,000490,2021/12,10100,22.11,9.99,1.45,0.65,24.45,11.05,0.4,0.18,12.81,6.35,812118607,16096137,118750546,9716210,886114654,15973312
(주)대동,000490,2022/12,12950,41.1,19.77,1.75,0.84,0,0,0.45,0.22,7.87,4.13,1037444849,11209133,132298214,7707801,1020419354,62957426
(주)대양금속,009190,2017/12,3200,13.01,7.98,4.94,3.03,5.59,3.43,0.74,0.46,5.13,46.46,95910308,9876011,7047305,104058,172877205,12949438
(주)대양금속,009190,2018/12,3620,44.03,14.16,7.74,2.49,27.35,8.79,1.48,0.48,6.86,19.3,92308411,5565699,3392664,63540,165044206,7524766
(주)대양금속,009190,2019/12,15050,160.41,27.43,8.35,1.43,166.62,28.49,3.67,0.63,27.72,7.06,90520352,3471573,4225074,63899,151597696,3243352
(주)대양금속,009190,2020/12,3845,0,0,7.97,0.75,64.64,6.05,4.24,0.4,28.26,-0.91,116257053,-651416,5179267,54919,140495484,1063435
(주)대양금속,009190,2021/12,4880,18.35,10.12,2.85,1.57,0,0,1.38,0.76,9.17,17.39,157542367,15243418,7004017,63103,203423902,15188009
(주)대양금속,009190,2022/12,3200,52.42,27.65,2.38,1.26,21.75,11.47,1.06,0.56,12.29,4.68,278312224,4856898,8788029,2571,239479973,14572913
(주)대우건설,047040,2017/12,5920,15.52,9.5,1.6,0.98,21.11,12.91,0.31,0.19,8.61,10.54,8247700980,222793964,373556277,11102000,11332055896,356929825
(주)대우건설,047040,2018/12,5390,12.49,7.22,1.43,0.83,44.92,25.96,0.3,0.18,5.38,11.21,8137774312,247630799,378888072,12667000,10204674621,569489656
(주)대우건설,047040,2019/12,4740,327.48,201.13,1.19,0.73,0,0,0.31,0.19,14.3,0.36,8734473025,7779954,464996768,13768000,8091938554,156152991
(주)대우건설,047040,2020/12,4985,12.8,5.29,0.98,0.41,8.45,3.49,0.3,0.12,7.45,7.78,8399269137,176906546,411839826,13905000,7637255921,377087261
(주)대우건설,047040,2021/12,5770,11.11,5.89,1.49,0.79,2.68,1.42,0.49,0.26,5.17,14.01,9192699187,356917295,468631839,14921000,8085719645,572905327
(주)대우건설,047040,2022/12,4180,12.25,6.44,1.06,0.56,0,0,0.33,0.18,5.77,8.91,9668849513,254741243,462002324,15752000,9318914840,433402928
(주)대웅,003090,2017/12,19350,67.56,12.07,2.45,0.44,86.74,15.49,13.92,2.49,78.43,3.58,337100220,11274209,32951454,11035475,54733877,13256464
(주)대웅,003090,2018/12,17800,116.87,64.93,4.5,2.5,219.91,122.17,30.05,16.69,79.77,3.82,344459714,12312560,35926833,14279643,47887031,11960199
(주)대웅,003090,2019/12,12950,202.38,109.01,4.04,2.17,122.7,66.09,25.99,14,54.87,1.92,348607411,6320466,37214452,13998291,49225217,12010765
(주)대웅,003090,2020/12,50300,109.78,8.19,14.93,1.11,121.42,9.06,57.54,4.29,58.59,13.49,371342389,45918663,39809301,14481687,87608403,47799102
(주)대웅,003090,2021/12,31050,85.37,35.07,10.8,4.44,83.87,34.45,43.02,17.67,34.04,13,415669425,48492800,45314494,15207156,96233964,50919470
(주)대웅,003090,2022/12,20350,39.1,19.63,4.87,2.44,46.44,23.32,20.58,10.33,20.67,12.83,467020461,53906527,47922982,16815849,102401976,54478995
(주)대웅제약,069620,2017/12,164500,56.16,20.95,4.44,1.66,32.58,12.15,2.38,0.89,29.39,6.9,1053517341,36724783,313501380,97271337,866755277,44634790
(주)대웅제약,069620,2018/12,188500,1779.52,1032.51,5.72,3.32,49.03,28.45,2.79,1.62,34.67,0.27,1076308746,1481271,326932215,99836240,943522107,30765389
(주)대웅제약,069620,2019/12,137500,124.3,73.32,5.53,3.26,66.19,39.04,2.5,1.48,31.03,3.71,1099982039,20228348,382179962,99725680,1005179736,31447273
(주)대웅제약,069620,2020/12,165000,1057.6,233.3,7.11,1.57,33.75,7.44,3.51,0.78,50.37,0.56,1186735400,3138751,377405863,104973664,944751591,12626362
(주)대웅제약,069620,2021/12,148000,67,38.2,5.21,2.97,50.02,28.51,2.27,1.3,16.51,6.01,1259655414,35795056,391468932,111236808,1055169533,95499948
(주)대웅제약,069620,2022/12,158500,46.65,30.3,4.76,3.09,24.49,15.91,1.95,1.27,16.27,7.62,1374022214,48561673,461310831,139290731,1161253630,105963323
(주)대유에이텍,002880,2017/12,1055,41.81,23.25,1.75,0.97,8.77,4.88,0.51,0.28,12.95,3.85,359200420,4588702,26536045,3914254,375357145,11586363
(주)대유에이텍,002880,2018/12,1310,0,0,1.91,0.83,24.26,10.57,0.43,0.19,18.76,-26.44,370892754,-28287400,26800376,4251440,386822181,6935428
(주)대유에이텍,002880,2019/12,898,12.92,6.3,1.5,0.73,0,0,0.41,0.2,16.47,11.78,405333866,11912259,26700134,4086151,375730576,7921152
(주)대유에이텍,002880,2020/12,845,0,0,0.98,0.51,7.08,3.68,0.3,0.16,2236.69,-0.31,410369156,-349493,45230405,4458228,370576442,-5560850
(주)대유에이텍,002880,2021/12,1295,0,0,2.39,0.89,25.83,9.59,0.62,0.23,10.68,-7.89,452254167,-9252112,32834600,4184224,419101442,13707585
(주)대유에이텍,002880,2022/12,711,0,0,2.3,0.97,6.63,2.8,0.33,0.14,4.46,-30.7,421159049,-29432236,16051267,4470060,492214794,37683578
(주)대유플러스,000300,2017/12,730,0,0,1.25,0.67,20.09,10.73,2.64,1.41,234.21,-7.37,135238036,-7284312,4638011,98858,42149556,-396725
(주)대유플러스,000300,2018/12,854,0,0,1.42,0.65,11.12,5.08,1.92,0.88,108.79,-6.13,205919142,-5795008,5526923,111514,68748620,23079
(주)대유플러스,000300,2019/12,775,28.95,15.13,1.23,0.64,38.92,20.35,1.22,0.64,32.4,4.5,248321792,4678293,7224207,562053,111432198,1583967
(주)대유플러스,000300,2020/12,777,68.47,27.87,1.05,0.43,345.57,140.63,1.25,0.51,66.98,1.61,268592496,1901910,9356696,456547,104126789,-36903
(주)대유플러스,000300,2021/12,1315,0,0,2.08,0.81,49.76,19.42,1.46,0.57,50.56,-13.59,318803266,-16208909,11149032,487532,160425321,2934603
(주)대유플러스,000300,2022/12,750,0,0,3.3,1.65,0,0,1.73,0.86,0,-58.26,266382911,-49271156,17350086,613377,104721318,-7548507
(주)대창,012800,2017/12,1055,22.2,15.31,0.82,0.56,0,0,0.28,0.19,10.6,3.68,388455905,5500582,19569695,230803,442632337,22161704
(주)대창,012800,2018/12,925,10.1,5.28,0.82,0.43,14.74,7.71,0.31,0.16,16.68,8.45,420495768,13810489,20023633,286267,453110792,12767004
(주)대창,012800,2019/12,1425,51.24,22.17,1.08,0.47,17.84,7.72,0.46,0.2,20.36,2.09,408661316,3646157,19231260,316019,409974330,12067781
(주)대창,012800,2020/12,1540,162.62,62.64,0.93,0.36,0,0,0.38,0.15,20.77,0.56,435086312,983599,19067177,360912,421320232,13460641
(주)대창,012800,2021/12,1820,9.28,4.4,1.26,0.6,0,0,0.46,0.22,11.58,14.86,570884442,29602110,29325977,439280,594658084,33516263
(주)대창,012800,2022/12,1205,125.75,56.57,1,0.45,10.34,4.65,0.34,0.15,26.95,0.79,562912422,1772188,32105016,317633,654317789,9696799
(주)대한항공,003490,2017/12,33850,3.96,2.55,1.09,0.7,1.28,0.82,0.3,0.2,6.34,34.1,23423066865,907879962,1186479441,0,11802818528,956151143
(주)대한항공,003490,2018/12,33050,0,0,1.47,0.93,1.47,0.93,0.3,0.19,7.21,-3.67,24368468723,-120399329,1348942151,0,12646864991,651023788
(주)대한항공,003490,2019/12,28500,0,0,1.57,0.82,1.74,0.91,0.33,0.17,7.86,-19.48,25758375652,-568732636,1254319555,0,12291667990,286386447
(주)대한항공,003490,2020/12,27200,0,0,0.93,0.39,2.01,0.85,0.39,0.17,8.96,-6.29,24747289887,-194631399,624318430,0,7405005608,238334950
(주)대한항공,003490,2021/12,29350,17.44,12.54,1.66,1.19,3.18,2.29,1.27,0.91,6.92,12.34,26193031955,638690221,661590161,0,8753416403,1464438013
(주)대한항공,003490,2022/12,22950,6.76,4.23,1.38,0.86,2.24,1.4,0.9,0.56,4.15,21.97,28065730615,1779642637,934361613,0,13412724921,2883641014
(주)대현,016090,2017/12,2715,16.08,9.16,1.19,0.68,0,0,0.71,0.4,6.1,7.44,246853161,12478898,143999338,0,283694373,13882004
(주)대현,016090,2018/12,2305,8.67,5.3,0.72,0.44,7.69,4.7,0.45,0.28,4.34,8.34,258971501,14958874,144229351,0,286316282,17900258
(주)대현,016090,2019/12,2495,7.44,5.82,0.64,0.5,13.83,10.81,0.41,0.32,3.82,8.65,263695073,16638711,149426802,0,299583978,20244210
(주)대현,016090,2020/12,1895,12.35,6.24,0.55,0.28,8.64,4.36,0.44,0.22,6.56,4.48,252923294,9018284,125832494,0,253198946,7131062
(주)대현,016090,2021/12,2290,9.09,4.19,0.81,0.37,5.7,2.63,0.61,0.28,3.16,9.06,280081122,19243108,140851663,0,287896441,22414774
(주)대현,016090,2022/12,2190,5.57,3.29,0.6,0.35,6.51,3.84,0.44,0.26,2.43,10.97,297649820,25431135,156284841,0,319305280,30195182
(주)대호에이엘,069460,2017/12,1160,9.91,6.15,1.79,1.11,6.84,4.25,0.38,0.24,13.11,19.82,88319324,4873730,4407900,0,126319691,1732097
(주)대호에이엘,069460,2018/12,5420,319.39,39.48,8.34,1.03,36.65,4.53,1.84,0.23,33.53,2.72,88671126,762915,3666847,0,132411332,2201648
(주)대호에이엘,069460,2019/12,2820,0,0,6.51,2.52,84.34,32.61,1.46,0.56,55.14,-12.62,80920216,-3506994,4352300,0,117536747,-949745
(주)대호에이엘,069460,2020/12,2475,183.37,57.38,4.48,1.4,0,0,0.99,0.31,21.07,2.43,101175472,652579,4010231,0,121426442,2592046
(주)대호에이엘,069460,2021/12,3385,0,0,3,1.24,0,0,1.43,0.59,42.25,-6.31,145025262,-3042735,6878292,0,143401758,1819871
(주)대호에이엘,069460,2022/12,1300,37.52,11.15,2.97,0.88,43.89,13.04,1.28,0.38,7.56,8.19,157016307,5924964,5281636,0,174036741,9340387
(주)더메디팜,118000,2017/12,3520,0,0,16.37,1.98,0,0,32.81,3.98,0,-36.8,23040074,-6537566,5117538,281075,8510642,-3137238
(주)더메디팜,118000,2018/12,2145,0,0,5.83,2.39,0,0,8.14,3.34,0,-64.09,49381964,-11855535,6092585,108945,12261187,-4971658
(주)더메디팜,118000,2019/12,3565,0,0,2.6,1.23,0,0,10.79,5.08,0,-18.64,60409225,-5035102,1859495,17348,8219793,-417291
(주)더메디팜,118000,2020/12,2845,25.73,6.1,3.4,0.81,0,0,38.04,9.02,0,17.85,126158485,9795215,2758943,0,6623822,-1627477
(주)더메디팜,118000,2021/12,1505,22.96,10.99,1.73,0.83,0,0,11.93,5.71,0,8.63,171997948,8317918,6271417,0,16014257,-2141114
(주)더메디팜,118000,2022/12,520,0,0,1.78,0.54,0,0,8.65,2.6,34.59,-42.71,129648762,-46433515,6584283,0,19098327,-67309
(주)더블유게임즈,192080,2017/12,,0,0,0,0,0,0,0,0,15.03,9.04,419734962,35364189,101736363,10051242,161222279,59485915
(주)더블유게임즈,192080,2018/12,,0,0,0,0,0,0,0,0,14.02,19.02,540130693,87761134,116424395,11644408,193052704,76628309
(주)더블유게임즈,192080,2019/12,49850,12.95,7.47,2.23,1.28,19.13,11.03,7.13,4.11,11.2,18.93,692039878,110292805,121880887,12874035,200271921,78391033
(주)더블유게임즈,192080,2020/12,60200,11.83,4.88,2.27,0.94,18.38,7.58,6.58,2.72,11.1,19.74,742191677,132915746,143181323,15466959,238873234,95691910
(주)더블유게임즈,192080,2021/12,57900,12.67,7.62,1.86,1.12,23.19,13.96,7.44,4.48,14.67,16.04,999668738,125335327,137890945,16076022,213362973,75472028
(주)더블유게임즈,192080,2022/12,47250,0,0,1.74,1.06,26.25,16,5.31,3.24,14.7,-0.96,723165536,-7231350,149900108,20910620,206870475,56970366
(주)더존비즈온,012510,2017/12,33300,27.45,15.34,6.85,3.83,22.52,12.59,5.3,2.96,14.29,23.07,272928964,38966637,67618837,0,201743071,50509903
(주)더존비즈온,012510,2018/12,51900,46.14,21.69,13.34,6.27,32.12,15.1,8.88,4.18,22.06,23.75,276070616,42961830,70521725,0,223090877,52825277
(주)더존비즈온,012510,2019/12,81000,48.87,23.51,7.42,3.57,39.86,19.17,9.34,4.49,30.68,18.4,727626461,49544213,80336947,0,259291800,64551797
